Data ID,Link,Posting Date,City,Address,Pure Rent,Service Charge,Other Charge,Total cost,Size,Date From,Date To,DataFrame,Deposit,Lease term,EUR / SQM,Name,Neighbourhood,Date To (Year - Month),Latitude,Longitude
10023868,www.wg-gesucht.de/wg-zimmer-in-Berlin-Friedenau.10023868.html,22.04.2023,Berlin,Muster Str. 1,995,,,,35,2023-05-01,2024-06-11,20230424,,13,28.42857143,22.04.2023-995.0-28.428571428571427 Berlin,Mitte,2024-06,52.5178855,13.4040601
9631042,www.wg-gesucht.de/wg-zimmer-in-Berlin-Tempelhof.9631042.html,22.04.2023,Berlin,Muster Str. 1,400,,,,13,2023-05-11,2023-05-14,20230424,,0,30.76923077,22.04.2023-400.0-30.76923076923077 Berlin,Pankow,2023-05,52.5979174,13.435316
9811918,www.wg-gesucht.de/wg-zimmer-in-Berlin-Tiergarten.9811918.html,22.04.2023,Berlin,Muster Str. 1,750,,,,18,2023-05-01,2023-09-30,20230424,,4,41.66666667,22.04.2023-750.0-41.666666666666664 Berlin,Berlin,2023-09,52.5170365,13.3888599
9683531,www.wg-gesucht.de/wg-zimmer-in-Berlin-Neukoelln.9683531.html,22.04.2023,Berlin,Muster Str. 1,550,,,,17,2023-05-01,,20230424,,,32.35294118,22.04.2023-550.0-32.35294117647059 Berlin,Tempelhof,,52.4632921,13.3864477
9673341,www.wg-gesucht.de/wg-zimmer-in-Berlin-Friedrichshain-Kreuzberg.9673341.html,22.04.2023,Berlin,Muster Str. 1,550,,,,18,2023-05-01,2023-09-01,20230424,,4,30.55555556,22.04.2023-550.0-30.555555555555557 Berlin,Tiergarten,2023-09,50.3408439,6.9562155
9137415,www.wg-gesucht.de/wg-zimmer-in-Berlin-Wedding.9137415.html,22.04.2023,Berlin,Muster Str. 1,500,,,,14,2023-06-01,,20230424,,,35.71428571,22.04.2023-500.0-35.714285714285715 Berlin,Neukölln,,52.4811497,13.4353501
10023012,www.wg-gesucht.de/wg-zimmer-in-Berlin-Lichtenberg.10023012.html,22.04.2023,Berlin,Muster Str. 1,350,,,,17,2023-05-16,2023-09-30,20230424,,4,20.58823529,22.04.2023-350.0-20.58823529411765 Berlin,Friedrichshain,2023-09,52.5122154,13.4502904
9948565,www.wg-gesucht.de/wg-zimmer-in-Berlin-Schoeneberg.9948565.html,22.04.2023,Berlin,Muster Str. 1,460,,,,12,2023-06-01,,20230424,,,38.33333333,22.04.2023-460.0-38.333333333333336 Berlin,Wedding,,52.550123,13.34197
10008444,www.wg-gesucht.de/wg-zimmer-in-Berlin-Wedding.10008444.html,22.04.2023,Berlin,Muster Str. 1,180,,,,10,2023-05-01,2023-06-01,20230424,,1,18,22.04.2023-180.0-18.0 Berlin,Lichtenberg,2023-06,48.9212959,7.4812268
8406548,www.wg-gesucht.de/wg-zimmer-in-Berlin.8406548.html,22.04.2023,Berlin,Muster Str. 1,799,,,,20,2023-05-01,,20230424,,,39.95,22.04.2023-799.0-39.95 Berlin,Schöneberg,,52.482157,13.3551901
9974412,www.wg-gesucht.de/wg-zimmer-in-Berlin-Spandau.9974412.html,22.04.2023,Berlin,Muster Str. 1,630,,,,15,2023-04-30,2023-05-29,20230424,,1,42,22.04.2023-630.0-42.0 Berlin,Wedding,2023-05,52.550123,13.34197
8764288,www.wg-gesucht.de/wg-zimmer-in-Berlin-Reinickendorf.8764288.html,22.04.2023,Berlin,Muster Str. 1,550,,,,15,2023-05-14,2023-06-12,20230424,,1,36.66666667,22.04.2023-550.0-36.666666666666664 Berlin,Berlin,2023-06,52.5170365,13.3888599
9992858,www.wg-gesucht.de/wg-zimmer-in-Berlin-Karlshorst.9992858.html,22.04.2023,Berlin,Muster Str. 1,700,,,,25,2023-04-22,,20230424,,,28,22.04.2023-700.0-28.0 Berlin,Spandau,,52.535788,13.1977924
9992886,www.wg-gesucht.de/wg-zimmer-in-Berlin-Karlshorst.9992886.html,22.04.2023,Berlin,Muster Str. 1,400,,,,16,2023-05-30,,20230424,,,25,22.04.2023-400.0-25.0 Berlin,Reinickendorf,,52.6047631,13.2952872
10023493,www.wg-gesucht.de/wg-zimmer-in-Berlin-Mitte.10023493.html,22.04.2023,Berlin,Muster Str. 1,630,,,,18,2023-04-29,,20230424,,,35,22.04.2023-630.0-35.0 Berlin,Karlshorst,,52.4843399,13.5235848
8677959,www.wg-gesucht.de/wg-zimmer-in-Berlin-Neukoelln.8677959.html,22.04.2023,Berlin,Muster Str. 1,543,,,,16,2023-04-29,,20230424,,,33.9375,22.04.2023-543.0-33.9375 Berlin,Karlshorst,,52.4843399,13.5235848
4631281,www.wg-gesucht.de/wg-zimmer-in-Berlin-Lichtenberg.4631281.html,22.04.2023,Berlin,Muster Str. 1,650,,,,15,2023-05-01,2024-03-31,20230424,,10,43.33333333,22.04.2023-650.0-43.333333333333336 Berlin,Mitte,2024-03,52.5178855,13.4040601
5919275,www.wg-gesucht.de/wg-zimmer-in-Berlin-Kreuzberg.5919275.html,25.04.2023,Zimmervon HousingAnywhere*,Muster Str. 1,510,,,,13,2023-04-26,,20230424,,,39.23076923,25.04.2023-510.0-39.23076923076923 Zimmervon HousingAnywhere*,Berlin,,52.5170365,13.3888599
10023557,www.wg-gesucht.de/wg-zimmer-in-Berlin-Charlottenburg.10023557.html,25.04.2023,Zimmervon Spotahome*,Muster Str. 1,490,,,,15,2023-04-26,,20230424,,,32.66666667,25.04.2023-490.0-32.666666666666664 Zimmervon Spotahome*,Berlin,,52.5170365,13.3888599
10006753,www.wg-gesucht.de/wg-zimmer-in-Berlin.10006753.html,22.04.2023,Berlin,Muster Str. 1,600,,,,14,2023-04-28,2023-07-31,20230424,,3,42.85714286,22.04.2023-600.0-42.857142857142854 Berlin,Kreuzberg,2023-07,52.4976443,13.411914
9051283,www.wg-gesucht.de/wg-zimmer-in-Berlin-Pankow.9051283.html,22.04.2023,Berlin,Muster Str. 1,400,,,,13,2023-09-01,2024-06-30,20230424,,9,30.76923077,22.04.2023-400.0-30.76923076923077 Berlin,Charlottenburg,2024-06,52.515747,13.3096834
10023546,www.wg-gesucht.de/wg-zimmer-in-Berlin-Neukoelln.10023546.html,22.04.2023,Berlin,Muster Str. 1,1000,,,,40,2023-04-28,2023-07-19,20230424,,3,25,22.04.2023-1000.0-25.0 Berlin,Berlin,2023-07,52.5170365,13.3888599
10023041,www.wg-gesucht.de/wg-zimmer-in-Berlin-Mitte.10023041.html,22.04.2023,Berlin,Muster Str. 1,880,,,,25,2023-05-01,2024-12-31,20230424,,19,35.2,22.04.2023-880.0-35.2 Berlin,Pankow,2024-12,52.5979174,13.435316
10003140,www.wg-gesucht.de/wg-zimmer-in-Berlin-Neukoelln.10003140.html,22.04.2023,Berlin,Muster Str. 1,370,,,,10,2023-05-01,,20230424,,,37,22.04.2023-370.0-37.0 Berlin,Neukölln,,52.4811497,13.4353501
9960228,www.wg-gesucht.de/wg-zimmer-in-Berlin-Wittenau.9960228.html,22.04.2023,Berlin,Muster Str. 1,390,,,,10,2023-05-02,2023-09-30,20230424,,4,39,22.04.2023-390.0-39.0 Berlin,Mitte,2023-09,52.5178855,13.4040601
10016935,www.wg-gesucht.de/wg-zimmer-in-Berlin-Berlin.10016935.html,22.04.2023,Berlin,Muster Str. 1,750,,,,15,2023-05-01,,20230424,,,50,22.04.2023-750.0-50.0 Berlin,Neukölln,,52.4811497,13.4353501
6676887,www.wg-gesucht.de/wg-zimmer-in-Berlin-Schoeneberg.6676887.html,22.04.2023,Berlin,Muster Str. 1,750,,,,31,2023-05-01,2024-07-31,20230424,,14,24.19354839,22.04.2023-750.0-24.193548387096776 Berlin,Berlin,2024-07,52.5170365,13.3888599
9118138,www.wg-gesucht.de/wg-zimmer-in-Berlin-Berlin.9118138.html,22.04.2023,Berlin,Muster Str. 1,525,,,,18,2023-05-01,2023-09-30,20230424,,4,29.16666667,22.04.2023-525.0-29.166666666666668 Berlin,Berlin,2023-09,52.5170365,13.3888599
9758971,www.wg-gesucht.de/wg-zimmer-in-Berlin-Koepenick.9758971.html,22.04.2023,Berlin,Muster Str. 1,980,,,,18,2023-05-01,,20230424,,,54.44444444,22.04.2023-980.0-54.44444444444444 Berlin,Schöneberg,,52.482157,13.3551901
9990204,www.wg-gesucht.de/wg-zimmer-in-Berlin-Wedding.9990204.html,22.04.2023,Berlin,Muster Str. 1,600,,,,20,2023-09-01,,20230424,,,30,22.04.2023-600.0-30.0 Berlin,Berlin,,52.5170365,13.3888599
9916918,www.wg-gesucht.de/wg-zimmer-in-Berlin-Neukoelln.9916918.html,22.04.2023,Berlin,Muster Str. 1,460,,,,14,2023-05-08,2023-07-27,20230424,,2,32.85714286,22.04.2023-460.0-32.857142857142854 Berlin,Köpenick,2023-07,52.4539099,13.5764126
10023238,www.wg-gesucht.de/wg-zimmer-in-Berlin-Lichtenberg.10023238.html,22.04.2023,Berlin,Muster Str. 1,750,,,,24,2023-05-01,2023-07-31,20230424,,2,31.25,22.04.2023-750.0-31.25 Berlin,Wedding,2023-07,52.550123,13.34197
9040316,www.wg-gesucht.de/wg-zimmer-in-Berlin-Lichtenrade.9040316.html,22.04.2023,Berlin,Muster Str. 1,640,,,,46,2023-05-01,,20230424,,,13.91304348,22.04.2023-640.0-13.91304347826087 Berlin,Neukölln,,52.4811497,13.4353501
10023189,www.wg-gesucht.de/wg-zimmer-in-Berlin-Schoeneberg.10023189.html,22.04.2023,Berlin,Muster Str. 1,874,,,,15,2023-05-01,,20230424,,,58.26666667,22.04.2023-874.0-58.266666666666666 Berlin,Lichtenberg,,48.9212959,7.4812268
9826438,www.wg-gesucht.de/wg-zimmer-in-Berlin-Weissensee.9826438.html,22.04.2023,Berlin,Muster Str. 1,850,,,,27,2023-07-01,,20230424,,,31.48148148,22.04.2023-850.0-31.48148148148148 Berlin,Berlin,,52.5170365,13.3888599
5694986,www.wg-gesucht.de/wg-zimmer-in-Berlin-Moabit.5694986.html,21.04.2023,Berlin,Muster Str. 1,450,,,,35,2023-05-01,2023-12-01,20230424,,7,12.85714286,21.04.2023-450.0-12.857142857142858 Berlin,Schöneberg,2023-12,52.482157,13.3551901
8033208,www.wg-gesucht.de/wg-zimmer-in-Berlin-Pankow.8033208.html,21.04.2023,Berlin,Muster Str. 1,500,,,,15,2023-04-28,2023-07-31,20230424,,3,33.33333333,21.04.2023-500.0-33.333333333333336 Berlin,Weißensee,2023-07,52.5546193,13.4630018
9731618,www.wg-gesucht.de/wg-zimmer-in-Berlin.9731618.html,25.04.2023,Zimmervon HousingAnywhere*,Muster Str. 1,460,,,,22,2023-04-26,,20230424,,,20.90909091,25.04.2023-460.0-20.90909090909091 Zimmervon HousingAnywhere*,Berlin,,52.5170365,13.3888599
9876233,www.wg-gesucht.de/wg-zimmer-in-Berlin.9876233.html,25.04.2023,Zimmervon Spotahome*,Muster Str. 1,420,,,,20,2023-04-26,,20230424,,,21,25.04.2023-420.0-21.0 Zimmervon Spotahome*,Berlin,,52.5170365,13.3888599
9230769,www.wg-gesucht.de/wg-zimmer-in-Berlin-Steglitz.9230769.html,21.04.2023,Berlin,Muster Str. 1,490,,,,11,2023-04-21,2024-12-31,20230424,,20,44.54545455,21.04.2023-490.0-44.54545454545455 Berlin,Berlin,2024-12,52.5170365,13.3888599
9329250,www.wg-gesucht.de/wg-zimmer-in-Berlin-Lankwitz.9329250.html,21.04.2023,Berlin,Muster Str. 1,250,,,,30,2023-04-21,2023-07-20,20230424,,3,8.333333333,21.04.2023-250.0-8.333333333333334 Berlin,Berlin,2023-07,52.5170365,13.3888599
10023115,www.wg-gesucht.de/wg-zimmer-in-Berlin-Schoeneberg.10023115.html,21.04.2023,Berlin,Muster Str. 1,400,,,,22,2023-05-01,,20230424,,,18.18181818,21.04.2023-400.0-18.181818181818183 Berlin,Steglitz,,52.4572569,13.3222865
7456446,www.wg-gesucht.de/wg-zimmer-in-Berlin-Friedrichshain.7456446.html,21.04.2023,Berlin,Muster Str. 1,350,,,,17,2023-06-01,,20230424,,,20.58823529,21.04.2023-350.0-20.58823529411765 Berlin,Lankwitz,,52.4336977,13.3454858
9253941,www.wg-gesucht.de/wg-zimmer-in-Berlin-Gesundbrunnen.9253941.html,21.04.2023,Berlin,Muster Str. 1,500,,,,10,2023-05-01,,20230424,,,50,21.04.2023-500.0-50.0 Berlin,Schöneberg,,52.482157,13.3551901
10023032,www.wg-gesucht.de/wg-zimmer-in-Berlin-Prenzlauer-Berg.10023032.html,21.04.2023,Berlin,Muster Str. 1,1134,,,,18,2023-09-01,,20230424,,,63,21.04.2023-1134.0-63.0 Berlin,Friedrichshain,,52.5122154,13.4502904
9856452,www.wg-gesucht.de/wg-zimmer-in-Berlin-Spandau.9856452.html,21.04.2023,Berlin,Muster Str. 1,355,,,,10,2023-04-24,,20230424,,,35.5,21.04.2023-355.0-35.5 Berlin,Gesundbrunnen,,52.5509201,13.384846
10022991,www.wg-gesucht.de/wg-zimmer-in-Berlin-Friedrichshain-Kreuzberg.10022991.html,21.04.2023,Berlin,Muster Str. 1,750,,,,20,2023-05-01,2023-05-31,20230424,,0,37.5,21.04.2023-750.0-37.5 Berlin,Prenzlauer Berg,2023-05,52.5398466,13.4285652
803943,www.wg-gesucht.de/wg-zimmer-in-Berlin.803943.html,21.04.2023,Berlin,Muster Str. 1,550,,,,32,2023-05-01,,20230424,,,17.1875,21.04.2023-550.0-17.1875 Berlin,Spandau,,52.535788,13.1977924
9858942,www.wg-gesucht.de/wg-zimmer-in-Berlin-Steglitz-Zehlendorf.9858942.html,21.04.2023,Berlin,Muster Str. 1,300,,,,15,2023-05-12,2023-05-19,20230424,,0,20,21.04.2023-300.0-20.0 Berlin,Friedrichshain,2023-05,52.5122154,13.4502904
9883205,www.wg-gesucht.de/wg-zimmer-in-Berlin.9883205.html,21.04.2023,Berlin,Muster Str. 1,499,,,,16,2023-05-01,,20230424,,,31.1875,21.04.2023-499.0-31.1875 Berlin,Berlin,,52.5170365,13.3888599
10022836,www.wg-gesucht.de/wg-zimmer-in-Berlin-Friedrichshain.10022836.html,21.04.2023,Berlin,Muster Str. 1,180,,,,10,2023-04-25,2023-05-14,20230424,,1,18,21.04.2023-180.0-18.0 Berlin,Steglitz,2023-05,52.4572569,13.3222865
7161665,www.wg-gesucht.de/wg-zimmer-in-Berlin-Charlottenburg.7161665.html,21.04.2023,Berlin,Muster Str. 1,520,,,,14,2023-06-01,,20230424,,,37.14285714,21.04.2023-520.0-37.142857142857146 Berlin,Berlin,,52.5170365,13.3888599
9872281,www.wg-gesucht.de/wg-zimmer-in-Berlin-friedenau.9872281.html,21.04.2023,Berlin,Muster Str. 1,620,,,,17,2023-05-13,2023-10-15,20230424,,5,36.47058824,21.04.2023-620.0-36.470588235294116 Berlin,Friedrichshain,2023-10,52.5122154,13.4502904
10022832,www.wg-gesucht.de/wg-zimmer-in-Berlin-Baumschulenweg.10022832.html,21.04.2023,Berlin,Muster Str. 1,680,,,,13,2023-04-21,2025-04-01,20230424,,24,52.30769231,21.04.2023-680.0-52.30769230769231 Berlin,Charlottenburg,2025-04,52.515747,13.3096834
8412434,www.wg-gesucht.de/wg-zimmer-in-Berlin-Neukoelln.8412434.html,21.04.2023,Berlin,Muster Str. 1,600,,,,23,2023-05-02,2024-04-02,20230424,,11,26.08695652,21.04.2023-600.0-26.08695652173913 Berlin,Berlin,2024-04,52.5170365,13.3888599
9749258,www.wg-gesucht.de/wg-zimmer-in-Berlin-Moabit.9749258.html,21.04.2023,Berlin,Muster Str. 1,700,,,,25,2023-05-04,2023-06-03,20230424,,1,28,21.04.2023-700.0-28.0 Berlin,Berlin,2023-06,52.5170365,13.3888599
8947898,www.wg-gesucht.de/wg-zimmer-in-Berlin-Friedrichshain.8947898.html,21.04.2023,Berlin,Muster Str. 1,600,,,,27,2023-05-01,2023-05-30,20230424,,0,22.22222222,21.04.2023-600.0-22.22222222222222 Berlin,Neukölln,2023-05,52.4811497,13.4353501
9213911,www.wg-gesucht.de/wg-zimmer-in-Berlin-Treptow.9213911.html,25.04.2023,Zimmervon HousingAnywhere*,Muster Str. 1,490,,,,16,2023-04-26,,20230424,,,30.625,25.04.2023-490.0-30.625 Zimmervon HousingAnywhere*,Berlin,,52.5170365,13.3888599
9626995,www.wg-gesucht.de/wg-zimmer-in-Berlin.9626995.html,25.04.2023,Zimmervon Spotahome*,Muster Str. 1,460,,,,24,2023-04-26,,20230424,,,19.16666667,25.04.2023-460.0-19.166666666666668 Zimmervon Spotahome*,Berlin,,52.5170365,13.3888599
9998460,www.wg-gesucht.de/wg-zimmer-in-Berlin-Charlottenburg.9998460.html,21.04.2023,Berlin,Muster Str. 1,300,,,,16,2023-05-09,2023-05-21,20230424,,0,18.75,21.04.2023-300.0-18.75 Berlin,Treptow,2023-05,54.0627026,15.2657157
9151491,www.wg-gesucht.de/wg-zimmer-in-Berlin-Wilmersdorf.9151491.html,21.04.2023,Berlin,Muster Str. 1,130,,,,23,2023-05-08,2023-05-15,20230424,,0,5.652173913,21.04.2023-130.0-5.6521739130434785 Berlin,Berlin,2023-05,52.5170365,13.3888599
10021521,www.wg-gesucht.de/wg-zimmer-in-Berlin-Mahlsdorf.10021521.html,21.04.2023,Berlin,Muster Str. 1,630,,,,29,2023-04-15,,20230424,,,21.72413793,21.04.2023-630.0-21.724137931034484 Berlin,Charlottenburg,,52.515747,13.3096834
9742769,www.wg-gesucht.de/wg-zimmer-in-Berlin-Mitte.9742769.html,21.04.2023,Berlin,Muster Str. 1,250,,,,15,2023-05-11,2023-05-25,20230424,,0,16.66666667,21.04.2023-250.0-16.666666666666668 Berlin,Wilmersdorf,2023-05,52.4871152,13.3203298
9884524,www.wg-gesucht.de/wg-zimmer-in-Berlin-Mitte.9884524.html,21.04.2023,Berlin,Muster Str. 1,600,,,,14,2023-05-01,2025-10-31,20230424,,29,42.85714286,21.04.2023-600.0-42.857142857142854 Berlin,Berlin,2025-10,52.5170365,13.3888599
9978512,www.wg-gesucht.de/wg-zimmer-in-Berlin-Schoeneberg.9978512.html,21.04.2023,Berlin,Muster Str. 1,365,,,,8,2023-05-01,2023-07-31,20230424,,2,45.625,21.04.2023-365.0-45.625 Berlin,Mitte,2023-07,52.5178855,13.4040601
9487319,www.wg-gesucht.de/wg-zimmer-in-Berlin-Neukoelln.9487319.html,21.04.2023,Berlin,Muster Str. 1,600,,,,16,2023-05-01,2023-06-01,20230424,,1,37.5,21.04.2023-600.0-37.5 Berlin,Mitte,2023-06,52.5178855,13.4040601
10022367,www.wg-gesucht.de/wg-zimmer-in-Berlin-Moabit.10022367.html,21.04.2023,Berlin,Muster Str. 1,750,,,,23,2023-05-01,2025-03-31,20230424,,22,32.60869565,21.04.2023-750.0-32.608695652173914 Berlin,Schöneberg,2025-03,52.482157,13.3551901
10022323,www.wg-gesucht.de/wg-zimmer-in-Berlin-Wedding.10022323.html,21.04.2023,Berlin,Muster Str. 1,450,,,,25,2023-05-02,2023-05-14,20230424,,0,18,21.04.2023-450.0-18.0 Berlin,Neukölln,2023-05,52.4811497,13.4353501
8740317,www.wg-gesucht.de/wg-zimmer-in-Berlin-Prenzlauer-Berg.8740317.html,21.04.2023,Berlin,Muster Str. 1,700,,,,15,2023-05-01,2023-06-30,20230424,,1,46.66666667,21.04.2023-700.0-46.666666666666664 Berlin,Moabit,2023-06,52.5301017,13.3425422
9994360,www.wg-gesucht.de/wg-zimmer-in-Berlin-Friedrichshain.9994360.html,21.04.2023,Berlin,Muster Str. 1,510,,,,15,2023-05-01,2023-06-30,20230424,,1,34,21.04.2023-510.0-34.0 Berlin,Wedding,2023-06,52.550123,13.34197
9488492,www.wg-gesucht.de/wg-zimmer-in-Berlin-Zehlendorf.9488492.html,21.04.2023,Berlin,Muster Str. 1,900,,,,20,2023-08-01,2024-01-31,20230424,,5,45,21.04.2023-900.0-45.0 Berlin,Prenzlauer Berg,2024-01,52.5398466,13.4285652
6901546,www.wg-gesucht.de/wg-zimmer-in-Berlin-Moabit.6901546.html,21.04.2023,Berlin,Muster Str. 1,580,,,,14,2023-05-01,2023-07-31,20230424,,2,41.42857143,21.04.2023-580.0-41.42857142857143 Berlin,Friedrichshain,2023-07,52.5122154,13.4502904
9281583,www.wg-gesucht.de/wg-zimmer-in-Berlin-Friedrichshain.9281583.html,21.04.2023,Berlin,Muster Str. 1,435,,,,10,2023-05-29,2023-08-01,20230424,,3,43.5,21.04.2023-435.0-43.5 Berlin,Zehlendorf,2023-08,52.4343217,13.2589298
10022089,www.wg-gesucht.de/wg-zimmer-in-Berlin-Mitte.10022089.html,21.04.2023,Berlin,Muster Str. 1,720,,,,27,2023-06-01,,20230424,,,26.66666667,21.04.2023-720.0-26.666666666666668 Berlin,Moabit,,52.5301017,13.3425422
6439730,www.wg-gesucht.de/wg-zimmer-in-Berlin-Prenzlauer-Berg.6439730.html,21.04.2023,Berlin,Muster Str. 1,600,,,,23,2022-08-01,,20230424,,,26.08695652,21.04.2023-600.0-26.08695652173913 Berlin,Friedrichshain,,52.5122154,13.4502904
10021505,www.wg-gesucht.de/wg-zimmer-in-Berlin-Neukoelln.10021505.html,21.04.2023,Berlin,Muster Str. 1,1480,,,,90,2023-05-01,,20230424,,,16.44444444,21.04.2023-1480.0-16.444444444444443 Berlin,Mitte,,52.5178855,13.4040601
7782996,www.wg-gesucht.de/wg-zimmer-in-Berlin-Schoeneberg.7782996.html,21.04.2023,Berlin,Muster Str. 1,410,,,,21,2023-11-01,2024-04-30,20230424,,5,19.52380952,21.04.2023-410.0-19.523809523809526 Berlin,Prenzlauer Berg,2024-04,52.5398466,13.4285652
7753577,www.wg-gesucht.de/wg-zimmer-in-Berlin-Friedrichsfelde.7753577.html,25.04.2023,Zimmervon HousingAnywhere*,Muster Str. 1,530,,,,17,2023-04-26,,20230424,,,31.17647059,25.04.2023-530.0-31.176470588235293 Zimmervon HousingAnywhere*,Berlin,,52.5170365,13.3888599
9796798,www.wg-gesucht.de/wg-zimmer-in-Berlin-Neukoelln-Britz.9796798.html,25.04.2023,Zimmervon Spotahome*,Muster Str. 1,480,,,,15,2023-04-26,,20230424,,,32,25.04.2023-480.0-32.0 Zimmervon Spotahome*,Berlin,,52.5170365,13.3888599
10009418,www.wg-gesucht.de/wg-zimmer-in-Berlin-Niederschoenhausen.10009418.html,21.04.2023,Berlin,Muster Str. 1,550,,,,12,2023-04-21,,20230424,,,45.83333333,21.04.2023-550.0-45.833333333333336 Berlin,Berlin,,52.5170365,13.3888599
10010236,www.wg-gesucht.de/wg-zimmer-in-Berlin-Wilmersdorf.10010236.html,21.04.2023,Berlin,Muster Str. 1,370,,,,13,2023-04-21,2023-09-30,20230424,,5,28.46153846,21.04.2023-370.0-28.46153846153846 Berlin,Neukölln,2023-09,52.4811497,13.4353501
9982918,www.wg-gesucht.de/wg-zimmer-in-Berlin-Reinickendorf.9982918.html,21.04.2023,Berlin,Muster Str. 1,630,,,,17,2023-07-01,2023-12-20,20230424,,5,37.05882353,21.04.2023-630.0-37.05882352941177 Berlin,Niederschönhausen,2023-12,52.5858062,13.401397
10021738,www.wg-gesucht.de/wg-zimmer-in-Berlin-Oberschoeneweide.10021738.html,21.04.2023,Berlin,Muster Str. 1,280,,,,18,2023-05-15,,20230424,,,15.55555556,21.04.2023-280.0-15.555555555555555 Berlin,Wilmersdorf,,52.4871152,13.3203298
10001612,www.wg-gesucht.de/wg-zimmer-in-Berlin-Altglienicke.10001612.html,21.04.2023,Berlin,Muster Str. 1,750,,,,12,2023-06-01,2025-11-30,20230424,,29,62.5,21.04.2023-750.0-62.5 Berlin,Reinickendorf,2025-11,52.6047631,13.2952872
8824847,www.wg-gesucht.de/wg-zimmer-in-Berlin-Alt-Treptow.8824847.html,21.04.2023,Berlin,Muster Str. 1,615,,,,21,2023-08-01,,20230424,,,29.28571429,21.04.2023-615.0-29.285714285714285 Berlin,Oberschöneweide,,52.4624563,13.5234762
9763653,www.wg-gesucht.de/wg-zimmer-in-Berlin-Treptow.9763653.html,21.04.2023,Berlin,Muster Str. 1,490,,,,12,2023-04-21,,20230424,,,40.83333333,21.04.2023-490.0-40.833333333333336 Berlin,Altglienicke,,52.4118382,13.5426461
10010969,www.wg-gesucht.de/wg-zimmer-in-Berlin-Spandau.10010969.html,20.04.2023,Berlin,Muster Str. 1,175,,,,20,2023-05-07,2023-05-13,20230424,,0,8.75,20.04.2023-175.0-8.75 Berlin,Treptow,2023-05,54.0627026,15.2657157
9656304,www.wg-gesucht.de/wg-zimmer-in-Berlin-Tempelhof.9656304.html,20.04.2023,Berlin,Muster Str. 1,350,,,,20,2023-05-04,2023-05-26,20230424,,0,17.5,20.04.2023-350.0-17.5 Berlin,Treptow,2023-05,54.0627026,15.2657157
9085028,www.wg-gesucht.de/wg-zimmer-in-Berlin.9085028.html,20.04.2023,Berlin,Muster Str. 1,635,,,,17,2023-04-21,2023-08-15,20230424,,4,37.35294118,20.04.2023-635.0-37.35294117647059 Berlin,Spandau,2023-08,52.535788,13.1977924
10020117,www.wg-gesucht.de/wg-zimmer-in-Berlin-Moabit.10020117.html,20.04.2023,Berlin,Muster Str. 1,930,,,,20,2023-04-20,2024-01-28,20230424,,9,46.5,20.04.2023-930.0-46.5 Berlin,Tempelhof,2024-01,52.4632921,13.3864477
9324627,www.wg-gesucht.de/wg-zimmer-in-Berlin-Schoeneweide.9324627.html,20.04.2023,Berlin,Muster Str. 1,600,,,,20,2023-05-01,2024-03-15,20230424,,10,30,20.04.2023-600.0-30.0 Berlin,Berlin,2024-03,52.5170365,13.3888599
7152924,www.wg-gesucht.de/wg-zimmer-in-Berlin.7152924.html,20.04.2023,Berlin,Muster Str. 1,560,,,,11,2023-05-01,,20230424,,,50.90909091,20.04.2023-560.0-50.90909090909091 Berlin,Moabit,,52.5301017,13.3425422
7166699,www.wg-gesucht.de/wg-zimmer-in-Berlin.7166699.html,20.04.2023,Berlin,Muster Str. 1,600,,,,13,2023-05-16,2023-12-31,20230424,,7,46.15384615,20.04.2023-600.0-46.15384615384615 Berlin,Berlin,2023-12,52.5170365,13.3888599
9924844,www.wg-gesucht.de/wg-zimmer-in-Berlin-Moabit.9924844.html,20.04.2023,Berlin,Muster Str. 1,550,,,,15,2023-06-01,2023-11-01,20230424,,5,36.66666667,20.04.2023-550.0-36.666666666666664 Berlin,Berlin,2023-11,52.5170365,13.3888599
10021221,www.wg-gesucht.de/wg-zimmer-in-Berlin-Friedrichshain.10021221.html,20.04.2023,Berlin,Muster Str. 1,550,,,,15,2023-05-03,,20230424,,,36.66666667,20.04.2023-550.0-36.666666666666664 Berlin,Berlin,,52.5170365,13.3888599
9980642,www.wg-gesucht.de/wg-zimmer-in-Berlin-Prenzlauer-Berg.9980642.html,20.04.2023,Berlin,Muster Str. 1,1050,,,,24,2023-04-24,,20230424,,,43.75,20.04.2023-1050.0-43.75 Berlin,Moabit,,52.5301017,13.3425422
7798194,www.wg-gesucht.de/wg-zimmer-in-Berlin-Friedrichshain.7798194.html,20.04.2023,Berlin,Muster Str. 1,850,,,,18,2023-04-20,,20230424,,,47.22222222,20.04.2023-850.0-47.22222222222222 Berlin,Friedrichshain,,52.5122154,13.4502904
10021242,www.wg-gesucht.de/wg-zimmer-in-Berlin-Prenzlauer-Berg.10021242.html,25.04.2023,Zimmervon HousingAnywhere*,Muster Str. 1,560,,,,21,2023-04-26,,20230424,,,26.66666667,25.04.2023-560.0-26.666666666666668 Zimmervon HousingAnywhere*,Berlin,,52.5170365,13.3888599
10019178,www.wg-gesucht.de/wg-zimmer-in-Berlin-Mitte.10019178.html,25.04.2023,Zimmervon Spotahome*,Muster Str. 1,520,,,,13,2023-04-26,,20230424,,,40,25.04.2023-520.0-40.0 Zimmervon Spotahome*,Berlin,,52.5170365,13.3888599
